"District","FIPS","Year","Grade","Measure Type","Variable","Value"
"Stonington School District","901173770","2011-2012","Grade 7","Percent","Chronically Absent Students",46.8
"Stonington School District","901173770","2011-2012","Grade 8","Percent","Chronically Absent Students",45.7
"Stonington School District","901173770","2011-2012","Grade 9","Percent","Chronically Absent Students",-9999
"Stonington School District","901173770","2011-2012","Grade 10","Percent","Chronically Absent Students",0
"Stonington School District","901173770","2011-2012","Grade 11","Percent","Chronically Absent Students",-9999
"Stonington School District","901173770","2011-2012","Grade 12","Percent","Chronically Absent Students",-9999
"Stonington School District","901173770","2012-2013","Kindergarten","Percent","Chronically Absent Students",8.4
"Stonington School District","901173770","2012-2013","Grade 1","Percent","Chronically Absent Students",6.3
"Stonington School District","901173770","2012-2013","Grade 2","Percent","Chronically Absent Students",5.4
"Stonington School District","901173770","2012-2013","Grade 3","Percent","Chronically Absent Students",7.8
"Stonington School District","901173770","2012-2013","Grade 4","Percent","Chronically Absent Students",5.6
"Stonington School District","901173770","2012-2013","Grade 5","Percent","Chronically Absent Students",7.7
"Stonington School District","901173770","2012-2013","Grade 6","Percent","Chronically Absent Students",5.4
"Stonington School District","901173770","2012-2013","Grade 7","Percent","Chronically Absent Students",5.7
"Stonington School District","901173770","2012-2013","Grade 8","Percent","Chronically Absent Students",8.2
"Stonington School District","901173770","2012-2013","Grade 9","Percent","Chronically Absent Students",6.3
"Stonington School District","901173770","2012-2013","Grade 10","Percent","Chronically Absent Students",4.8
"Stonington School District","901173770","2012-2013","Grade 11","Percent","Chronically Absent Students",-9999
"Stonington School District","901173770","2012-2013","Grade 12","Percent","Chronically Absent Students",8.3
"Stonington School District","901173770","2013-2014","Kindergarten","Percent","Chronically Absent Students",13.5
"Stonington School District","901173770","2013-2014","Grade 1","Percent","Chronically Absent Students",7.6
"Stonington School District","901173770","2013-2014","Grade 2","Percent","Chronically Absent Students",6
"Stonington School District","901173770","2013-2014","Grade 3","Percent","Chronically Absent Students",6.1
"Stonington School District","901173770","2013-2014","Grade 4","Percent","Chronically Absent Students",10.5
"Stonington School District","901173770","2013-2014","Grade 5","Percent","Chronically Absent Students",11
"Stonington School District","901173770","2013-2014","Grade 6","Percent","Chronically Absent Students",14.8
"Stonington School District","901173770","2013-2014","Grade 7","Percent","Chronically Absent Students",16.1
"Stonington School District","901173770","2013-2014","Grade 8","Percent","Chronically Absent Students",20.7
"Stonington School District","901173770","2013-2014","Grade 9","Percent","Chronically Absent Students",3
"Stonington School District","901173770","2013-2014","Grade 10","Percent","Chronically Absent Students",-9999
"Stonington School District","901173770","2013-2014","Grade 11","Percent","Chronically Absent Students",-9999
"Stonington School District","901173770","2013-2014","Grade 12","Percent","Chronically Absent Students",-9999
"Stonington School District","901173770","2014-2015","Kindergarten","Percent","Chronically Absent Students",13
"Stonington School District","901173770","2014-2015","Grade 1","Percent","Chronically Absent Students",5.3
"Stonington School District","901173770","2014-2015","Grade 2","Percent","Chronically Absent Students",9.3
"Stonington School District","901173770","2014-2015","Grade 3","Percent","Chronically Absent Students",5.6
"Stonington School District","901173770","2014-2015","Grade 4","Percent","Chronically Absent Students",-9999
"Stonington School District","901173770","2014-2015","Grade 5","Percent","Chronically Absent Students",16.8
"Stonington School District","901173770","2014-2015","Grade 6","Percent","Chronically Absent Students",10.6
"Stonington School District","901173770","2014-2015","Grade 7","Percent","Chronically Absent Students",16
"Stonington School District","901173770","2014-2015","Grade 8","Percent","Chronically Absent Students",13.8
"Stonington School District","901173770","2014-2015","Grade 9","Percent","Chronically Absent Students",-9999
"Stonington School District","901173770","2014-2015","Grade 10","Percent","Chronically Absent Students",7.6
"Stonington School District","901173770","2014-2015","Grade 11","Percent","Chronically Absent Students",3.1
"Stonington School District","901173770","2014-2015","Grade 12","Percent","Chronically Absent Students",4.6
"Stonington School District","901173770","2015-2016","Kindergarten","Percent","Chronically Absent Students",13.1
"Stonington School District","901173770","2015-2016","Grade 1","Percent","Chronically Absent Students",8.8
"Stonington School District","901173770","2015-2016","Grade 2","Percent","Chronically Absent Students",7.5
"Stonington School District","901173770","2015-2016","Grade 3","Percent","Chronically Absent Students",5.4
"Stonington School District","901173770","2015-2016","Grade 4","Percent","Chronically Absent Students",5
"Stonington School District","901173770","2015-2016","Grade 5","Percent","Chronically Absent Students",5.8
"Stonington School District","901173770","2015-2016","Grade 6","Percent","Chronically Absent Students",7.5
"Stonington School District","901173770","2015-2016","Grade 7","Percent","Chronically Absent Students",9.4
"Stonington School District","901173770","2015-2016","Grade 8","Percent","Chronically Absent Students",7.8
"Stonington School District","901173770","2015-2016","Grade 9","Percent","Chronically Absent Students",4.6
"Stonington School District","901173770","2015-2016","Grade 10","Percent","Chronically Absent Students",4.9
"Stonington School District","901173770","2015-2016","Grade 11","Percent","Chronically Absent Students",3.4
"Stonington School District","901173770","2015-2016","Grade 12","Percent","Chronically Absent Students",-9999
"Stonington School District","901173770","2016-2017","Kindergarten","Percent","Chronically Absent Students",12.8
"Stonington School District","901173770","2016-2017","Grade 1","Percent","Chronically Absent Students",9.4
"Stonington School District","901173770","2016-2017","Grade 2","Percent","Chronically Absent Students",5.8
"Stonington School District","901173770","2016-2017","Grade 3","Percent","Chronically Absent Students",5.1
"Stonington School District","901173770","2016-2017","Grade 4","Percent","Chronically Absent Students",3.5
"Stonington School District","901173770","2016-2017","Grade 5","Percent","Chronically Absent Students",4.2
"Stonington School District","901173770","2016-2017","Grade 6","Percent","Chronically Absent Students",5.7
"Stonington School District","901173770","2016-2017","Grade 7","Percent","Chronically Absent Students",7.1
"Stonington School District","901173770","2016-2017","Grade 8","Percent","Chronically Absent Students",7.9
"Stonington School District","901173770","2016-2017","Grade 9","Percent","Chronically Absent Students",6.9
"Stonington School District","901173770","2016-2017","Grade 10","Percent","Chronically Absent Students",6.9
"Stonington School District","901173770","2016-2017","Grade 11","Percent","Chronically Absent Students",8.3
"Stonington School District","901173770","2016-2017","Grade 12","Percent","Chronically Absent Students",9.8
"Stonington School District","901173770","2017-2018","Kindergarten","Percent","Chronically Absent Students",7.2
"Stonington School District","901173770","2017-2018","Grade 1","Percent","Chronically Absent Students",-9999
"Stonington School District","901173770","2017-2018","Grade 2","Percent","Chronically Absent Students",-9999
"Stonington School District","901173770","2017-2018","Grade 3","Percent","Chronically Absent Students",-9999
"Stonington School District","901173770","2017-2018","Grade 4","Percent","Chronically Absent Students",5
"Stonington School District","901173770","2017-2018","Grade 5","Percent","Chronically Absent Students",3.4
"Stonington School District","901173770","2017-2018","Grade 6","Percent","Chronically Absent Students",-9999
"Stonington School District","901173770","2017-2018","Grade 7","Percent","Chronically Absent Students",3.7
"Stonington School District","901173770","2017-2018","Grade 8","Percent","Chronically Absent Students",-9999
"Stonington School District","901173770","2017-2018","Grade 9","Percent","Chronically Absent Students",3.4
"Stonington School District","901173770","2017-2018","Grade 10","Percent","Chronically Absent Students",8.4
"Stonington School District","901173770","2017-2018","Grade 11","Percent","Chronically Absent Students",15.1
"Stonington School District","901173770","2017-2018","Grade 12","Percent","Chronically Absent Students",12.6
"Stonington School District","901173770","2018-2019","Kindergarten","Percent","Chronically Absent Students",7.5
"Stonington School District","901173770","2018-2019","Grade 1","Percent","Chronically Absent Students",7
"Stonington School District","901173770","2018-2019","Grade 2","Percent","Chronically Absent Students",5.8
"Stonington School District","901173770","2018-2019","Grade 3","Percent","Chronically Absent Students",7.8
"Stonington School District","901173770","2018-2019","Grade 4","Percent","Chronically Absent Students",5
